time_finish,TSS_max,TSS_min,TSS_stdDev,time_start,water_period,year,mean_discharge,precipitation,u_wind,v_wind,watershed,anthropogenic_km2,natural_km2,TSS_max_fill,TSS_mean,TSS_min_fill,TSS_stdDev_fill,area_km2
1986-11-23 00:00:00,,,,1986-08-23 18:00:00,LW,1986,146186.29601086956,169.50533214867323,-1.565426432221988,0.38990235520213423,Local Watershed,49.87707703699259,1865.9027929113597,235.26026916503903,62.35286149300119,9.72849941253662,37.27832269527414,1005.1201743133838
1987-03-09 00:00:00,234.9059600830078,8.897278785705566,51.69661408875029,1986-11-23 00:00:00,R,1987,158009.5498130841,626.0838002442297,-2.106703772913284,-0.2846130491228384,Local Watershed,91.98152777923391,1809.6351550263332,234.9059600830078,83.8672426419026,8.897278785705566,51.69661408875029,1123.628482739126
1987-06-16 00:00:00,225.5315704345703,7.940857887268066,17.1588946001983,1987-03-09 00:00:00,HW,1987,206814.66490000003,887.4989492460719,-2.314731552676493,0.0548915344761877,Local Watershed,91.98152777923391,1809.6351550263332,225.5315704345703,29.08171126097072,7.940857887268066,17.1588946001983,1099.7573845232237
1987-09-16 00:00:00,216.6991271972656,8.064339637756348,11.955821896852695,1987-06-16 00:00:00,F,1987,177037.43752688172,190.9102493385106,-1.6482889272448678,0.085193692616648,Local Watershed,91.98152777923391,1809.6351550263332,216.6991271972656,24.73253608296235,8.064339637756348,11.955821896852695,1117.0366889115155
1987-12-24 00:00:00,235.0611724853516,10.753714561462402,33.56270705957812,1987-09-16 00:00:00,LW,1987,100975.95976533792,146.97776815408722,-1.5640591757968985,0.46087120734791,Local Watershed,91.98152777923391,1809.6351550263332,235.0611724853516,213.2241006202755,10.753714561462402,33.56270705957812,771.1163744453232
1987-12-24 06:00:00,,,,1987-09-16 00:00:00,LW,1987,100928.88269,148.23140731282155,-1.5648260854791167,0.46021142436349777,Local Watershed,91.98152777923391,1809.6351550263332,235.09310967885628,213.31522592628176,10.7543217720142,33.58890155166359,771.1312421985854
1988-04-08 00:00:00,233.43524169921875,8.056079864501953,28.00777125213219,1987-12-24 00:00:00,R,1988,159735.46351820327,944.8562431763024,-1.8644513400143703,-0.2691946638508843,Local Watershed,93.98419634021784,1759.578979844577,233.43524169921875,50.6198488780627,8.056079864501953,28.00777125213219,1165.7344021144722
1988-04-08 18:00:00,,,,1987-12-24 06:00:00,R,1988,160368.2942264151,950.3878601626515,-1.8639635112398238,-0.26978728120527595,Local Watershed,93.98419634021784,1759.578979844577,233.39531295092092,49.44339735640597,8.038592659311258,27.955005883290884,1167.5612248748528
1988-07-01 00:00:00,,,,1988-04-08 00:00:00,HW,1988,208696.59472787756,1019.9699643421496,-1.5961818850300664,-0.053111122862223,Local Watershed,93.98419634021784,1759.578979844577,232.38245884844082,10.845378705551166,7.651798647416227,28.735615826954167,1090.7238049416317
1988-07-01 12:00:00,,,,1988-04-08 18:00:00,HW,1988,208791.5477380952,1014.9757420035145,-1.5946374102150749,-0.05483157501790394,Local Watershed,93.98419634021784,1759.578979844577,232.39090224854107,10.999664399157464,7.655524782614831,28.772301916383874,1089.3490212427894
1988-08-31 00:00:00,233.7978973388672,8.149343490600586,34.865512016620094,1988-07-01 00:00:00,F,1988,194093.33563275923,178.36105474161403,-1.5008538290789728,-0.4421030107651749,Local Watershed,93.98419634021784,1759.578979844577,233.7978973388672,38.91258997157194,8.149343490600586,34.865512016620094,957.0126195650644
1988-08-31 12:00:00,,,,1988-07-01 12:00:00,F,1988,193727.0972131148,173.0841012589252,-1.5006130073356732,-0.44270093262136706,Local Watershed,93.98419634021784,1759.578979844577,233.80955709497698,39.132358229109585,8.152052732798364,34.92543301796985,956.6034177225982
1988-11-30 00:00:00,235.2598876953125,8.307052612304688,49.2667687429999,1988-08-31 00:00:00,LW,1988,109137.7505224229,247.5021237140677,-1.4742016061881904,0.1621211171727168,Local Watershed,93.98419634021784,1759.578979844577,235.2598876953125,68.53275155911459,8.307052612304688,49.2667687429999,995.0773007545752
1988-11-30 18:00:00,,,,1988-08-31 12:00:00,LW,1988,108754.31423076922,253.76008777556638,-1.4735828558498765,0.1641813352143351,Local Watershed,93.98419634021784,1759.578979844577,235.26777188314335,68.81993660147765,8.309633426678596,49.431290086404054,994.8434731508371
1989-04-01 00:00:00,235.20639038085935,8.65372371673584,66.66660206615157,1988-11-30 00:00:00,R,1989,161880.58867265884,1260.5653135398925,-1.402349650446596,-0.5845063128391399,Local Watershed,69.07133034756455,1691.7605305189825,235.20639038085935,99.10875760553472,8.65372371673584,66.66660206615157,870.9216910792363
1989-04-01 06:00:00,,,,1988-11-30 18:00:00,R,1989,162111.2844508197,1261.387738060273,-1.4027322567733447,-0.5853392128459807,Local Watershed,69.07133034756455,1691.7605305189825,235.20203213671502,99.02968757007626,8.65179439038377,66.63638804488318,871.2010226997589
1989-07-24 00:00:00,,,,1989-04-01 00:00:00,HW,1989,235136.65507842848,873.8377389763502,-1.7778478194682636,-0.098764576783656,Local Watershed,69.07133034756455,1691.7605305189825,231.99916366406953,11.686828815264032,6.855749153312733,26.5021786487129,1288.499061101398
1989-07-24 12:00:00,,,,1989-04-01 06:00:00,HW,1989,235162.85973684213,870.0975639976816,-1.779394407613668,-0.09580104722932348,Local Watershed,69.07133034756455,1691.7605305189825,231.9850780969183,11.318772797891862,6.849371897219576,26.303750802569244,1290.5572456348457
