system:index,area_km2,class,class_name,watershed,year,.geo
1_2_4,569.4814877576703,11,Wetland,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5,23.526898980334455,12,Grassland,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6,190.08687031662367,15,Pasture,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7,8.584012559757943,24,Urban Infrastructure,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8,17.396652440727195,25,Other Non Vegetated,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9,1386.9842347329209,33,"River, Lake and Ocean",Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10,0.8995775647312576,41,Mosaic of Crops,Curuai - Local Watershed,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,0.36089007128906236,0,Unknown,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,1028.7253880079704,3,Forest Formation,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,0.2903149898681646,4,Savanna Formation,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,440.7028936424971,6,Unknown,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4,622.5837955045106,11,Wetland,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5,23.04899115056148,12,Grassland,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6,215.18562959859602,15,Pasture,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7,8.743911877568,24,Urban Infrastructure,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8,18.46274342383171,25,Other Non Vegetated,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9,0.02054665655517578,31,Aquaculture,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10,1310.2564215616974,33,"River, Lake and Ocean",Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11,0.7486093899265667,41,Mosaic of Crops,Curuai - Local Watershed,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
