"","TSS_max","TSS_mean","TSS_min","TSS_stdDev","area_km2","band_count","time_finish","time_start","water_period","year","precipitation","u_wind","v_wind","watershed","anthropogenic_km2","mean_discharge","natural_km2"
"68",234.291229248047,161.74315852028,8.28842353820801,65.5595487120815,993.895188068325,6,"2005-03-16","2004-12-16","R",2004,923.892909112162,-1.40416284025423,-0.229723541386725,"Local Watershed",165.563257039912,166458.514766355,1716.4596002534
"69",232.692810058594,44.4539171661687,7.93243837356567,28.148291897118,1458.88272908767,6,"2005-06-08","2005-03-16","HW",2005,996.827575064922,-2.28007676245385,-0.182351015807043,"Local Watershed",176.474072268385,154128.397345794,1632.91131373376
"70",217.841995239258,22.8267614249223,7.9329686164856,11.6316184992787,1459.33981031562,6,"2005-08-23","2005-06-08","F",2005,215.663475243981,-1.554778770508,-0.499185271557303,"Local Watershed",176.474072268385,154128.397345794,1632.91131373376
"71",233.889144897461,149.220425919128,10.8287181854248,67.5614731460608,840.001407327343,6,"2005-11-23","2005-08-23","LW",2005,101.658544976147,-1.89877237306331,0.301962216272518,"Local Watershed",176.474072268385,124708.110242991,1632.91131373376
"72",228.595016479492,40.9750936511667,8.09407520294189,19.8912808274454,1265.58187011044,6,"2006-03-09","2005-11-23","R",2005,1056.86560865937,-1.54193367123101,-0.279170971194194,"Local Watershed",176.474072268385,145596.39382243,1632.91131373376
"73",232.545425415039,25.3414815797391,7.90027952194214,20.9789814826026,1431.32167567294,6,"2006-06-16","2006-03-09","HW",2006,1496.71885339829,-1.65295873886785,-0.118712412614324,"Local Watershed",182.363069310663,229704.0398,1585.55783755338
"74",217.618255615234,23.6324882230771,8.04512786865234,9.59530750493951,1525.186352572,6,"2006-09-16","2006-06-16","F",2006,206.407535208928,-1.93765894319168,-0.202552613232481,"Local Watershed",182.363069310663,197713.982903226,1585.55783755338
"75",235.140609741211,183.762123338907,8.767578125,55.4531130174273,790.940558013162,6,"2006-12-24","2006-09-16","LW",2006,311.934766768525,-1.98629634851704,0.160927144487462,"Local Watershed",182.363069310663,103431.77143,1585.55783755338
"76",231.754669189453,60.0653115307334,8.2448902130127,27.6685554347546,1252.33370680141,6,"2007-04-09","2006-12-24","R",2006,1007.79341984151,-1.79624212621893,-0.219355953859856,"Local Watershed",182.363069310663,164946.187869159,1585.55783755338
"77",222.456237792969,24.5461247933426,7.91269302368164,16.6470231539725,1458.92769319708,6,"2007-07-09","2007-04-09","HW",2007,747.784786552463,-1.83048830607724,-0.23088465467852,"Local Watershed",186.10605872261,229704.0398,1543.08818379032
"78",229.082717895508,30.0945831445042,8.04846000671387,16.5774844485296,1431.24449956123,6,"2007-09-23","2007-07-09","F",2007,145.762754137917,-1.83084094024842,-0.264711792714188,"Local Watershed",186.10605872261,195011.916236559,1543.08818379032
"79",229.032699584961,107.11740263729,10.8396530151367,53.9513740105246,951.334702872854,6,"2007-12-24","2007-09-23","LW",2007,264.296317428564,-1.65364827270268,-0.12902277735445,"Local Watershed",186.10605872261,195011.916236559,1543.08818379032
"80",228.610717773438,42.8958957664711,8.03030586242676,20.5288656463811,1424.77362181429,6,"2008-04-08","2007-12-24","R",2007,1408.52619520757,-1.40416124025592,-0.496951240524557,"Local Watershed",186.10605872261,195011.916236559,1543.08818379032
"81",215.136505126953,19.6106926273966,7.92090797424316,11.9170007020591,1544.35192347025,6,"2008-07-09","2008-04-08","HW",2008,959.281294701249,-1.63456167864482,-0.351892585658103,"Local Watershed",183.350470475919,183720.570752688,1519.33755896941
"82",218.300628662109,27.4197859729825,10.7085027694702,10.5213861437193,1473.96158027656,6,"2008-09-23","2008-07-09","F",2008,56.5290524019506,-1.82032634193702,-0.02778682337956,"Local Watershed",183.350470475919,183720.570752688,1519.33755896941
"83",234.647018432617,174.18851457806,10.8396530151367,56.6858335407491,895.115032384177,6,"2008-12-16","2008-09-23","LW",2008,336.63001317241,-0.928022503698006,0.15067411341861,"Local Watershed",183.350470475919,229704.0398,1519.33755896941
"84",235.125595092773,100.376810259441,8.18534660339355,59.0678254941624,1143.31313233659,6,"2009-03-16","2008-12-16","R",2008,1033.71609933947,-1.59350944268715,-0.466702662594167,"Local Watershed",183.350470475919,183720.570752688,1519.33755896941
"85",230.377670288086,25.9127150568765,7.902099609375,16.4685397533946,1533.05286158826,6,"2009-06-16","2009-03-16","HW",2009,1251.35553528105,-1.95816679883308,-0.043711928121945,"Local Watershed",187.348216681585,225755.56483871,1471.5284551067
"86",215.136505126953,19.6188738567223,7.94084692001343,6.57939599725936,1632.26038008632,6,"2009-09-16","2009-06-16","F",2009,126.411154718385,-2.92620717193528,-0.0243109135282215,"Local Watershed",187.348216681585,228467.134516129,1471.5284551067
"87",231.504516601562,90.6926994659365,10.8287181854248,59.8494116449468,940.359836466838,6,"2009-12-16","2009-09-16","LW",2009,72.6981267132905,-2.56365941170195,0.0325049058703146,"Local Watershed",187.348216681585,223941.292150538,1471.5284551067
"88",231.997634887695,64.5668011104853,10.7261447906494,43.850556450201,1107.37441234225,6,"2010-03-16","2009-12-16","R",2009,487.877003708819,-2.12779845063727,-0.394905458097991,"Local Watershed",187.348216681585,223941.292150538,1471.5284551067
"89",226.972900390625,24.4908918105711,7.849280834198,15.4990343512039,1405.6454217938,6,"2010-06-16","2010-03-16","HW",2010,909.32017134182,-1.48746205819447,-0.124343160790567,"Local Watershed",183.195034933935,195011.916236559,1569.73900066987
